"StimID","ItemID","Subject","ItemGrade","PoolGrade","Claim","Target","UseTarget","BlueprintTarget","DOK","AsmtType","ItemType","IRT_A","IRT_B","IRT_C","IRT_Step1","IRT_Step2","IRT_Step3","IRT_Step4","IRT_Step5","IRT_Step6","IRT_Step7","IRT_Step8","Braille","EnemyItem","ExtPool","ShortAnswer","FullWrite","Passage","WriteRevise","Claim2cat","StimMax","StimMin","SpaErrors"
NA,"61631","ELA",11,11,2,"6b","6bE","1b/3b/6bE",2,"CAT","mc",0.39103,-0.81478,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"43554","ELA",7,7,2,"9","9","9",1,"CAT","htq",0.59472,1.79154,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62339","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","htq",0.27746,2.87165,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"62343","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","ms",0.52954,1.64346,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"62347","ELA",11,11,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.45081,0.36297,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"62347","ELA",11,8,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.45081,0.36297,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"44941","ELA",5,5,4,"2","2","2",2,"CAT","mc",0.23096,0.64601,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62353","ELA",11,8,2,"3b","3bE","1b/3b/6bE",2,"CAT","mc",0.37217,0.91546,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"45403","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.33288,0.67186,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62357","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","htq",0.52709,1.43809,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"62365","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","mc",0.63022,0.816,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"62375","ELA",11,11,2,"3b","3bO","1b/3b/6bO",2,"CAT","ms",0.59155,1.15216,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"62377","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","htq",0.35474,0.85346,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"46084","ELA",5,5,4,"2","2","2",2,"CAT","mc",0.66158,-0.46655,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62381","ELA",11,11,2,"3b","3bO","1b/3b/6bO",2,"CAT","htq",0.34752,2.11487,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"46754","ELA",5,5,4,"2","2","2",2,"CAT","mc",0.50396,0.58605,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62385","ELA",11,11,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.40798,1.79834,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"62387","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","ms",0.29668,3.24545,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"47292","ELA",5,5,4,"4","4","4",2,"CAT","ms",0.47371,1.41821,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47294","ELA",5,5,4,"4","4","4",2,"CAT","ms",0.85328,1.03567,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47316","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.74351,1.55511,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47318","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.75417,0.49412,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47318","ELA",5,6,4,"4","4","4",2,"CAT","htq",0.75417,0.49412,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,NA,NA,NA,NA,0
NA,"47324","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.87018,-0.49725,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47326","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.97732,0.14395,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47328","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.83937,0.26986,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47330","ELA",5,5,4,"4","4","4",2,"CAT","htq",0.6324,0.02412,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"62413","ELA",11,11,2,"3b","3bO","1b/3b/6bO",2,"CAT","ms",0.43458,1.68728,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"62415","ELA",11,11,2,"3b","3bE","1b/3b/6bE",2,"CAT","htq",0.52156,1.82333,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"49794","ELA",5,5,4,"2","2","2",2,"CAT","ms",0.42065,2.11574,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"50762","ELA",5,5,4,"4","4","4",2,"CAT","mc",0.31746,1.56766,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58101","ELA",3,3,4,"3","3","3",2,"CAT","ms",0.63514,0.86207,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"58458","ELA",3,3,2,"6a","6aO","1a/3a/6aO",3,"CAT","sa",0.52864,1.51383,0,0,0.74532,-0.74532,NA,NA,NA,NA,NA,"BRF","",0,1,0,NA,"WriteBrief","OP",NA,NA,0
NA,"58467","ELA",3,3,2,"6a","6aE","1a/3a/6aE",3,"CAT","sa",0.81315,0.69444,0,0,1.94585,-1.94585,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","EE",NA,NA,0
NA,"58478","ELA",3,3,2,"6b","6bE","1b/3b/6bE",2,"CAT","ms",0.79833,0.37518,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"58478","ELA",3,4,2,"6b","6bE","1b/3b/6bE",2,"CAT","ms",0.79833,0.37518,0,0,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"58480","ELA",3,3,2,"6a","6aE","1a/3a/6aE",3,"CAT","sa",0.54742,1.20213,0,0,0.29753,-0.29753,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","EE",NA,NA,0
NA,"58489","ELA",3,3,2,"1b","1bE","1b/3b/6bE",2,"CAT","ms",0.62442,0.22472,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"58508","ELA",3,3,2,"3b","3bE","1b/3b/6bE",2,"CAT","htq",0.51645,1.02577,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"59153","ELA",3,3,2,"9","9","9",1,"CAT","mc",0.4013,-0.57296,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"59157","ELA",3,3,2,"1b","1bE","1b/3b/6bE",2,"CAT","ms",0.56627,0.81548,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"59159","ELA",3,3,2,"1b","1bE","1b/3b/6bE",2,"CAT","ms",0.87405,0.50799,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"59161","ELA",3,3,2,"1b","1bO","1b/3b/6bO",2,"CAT","ms",0.87273,-0.32931,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"59161","ELA",3,4,2,"1b","1bO","1b/3b/6bO",2,"CAT","ms",0.87273,-0.32931,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"44874","ELA",7,7,2,"9","9","9",1,"CAT","ms",0.66098,0.09809,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60357","ELA",3,3,2,"8","8","8",1,"CAT","mc",0.56893,-2.7797,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60359","ELA",3,3,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.87117,-2.38371,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60361","ELA",3,3,2,"9","9","9",1,"CAT","mc",0.66524,-2.66607,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60363","ELA",3,3,2,"9","9","9",1,"CAT","mc",0.64186,-2.04259,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60365","ELA",3,3,2,"9","9","9",1,"CAT","mc",0.42652,-1.05655,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60367","ELA",3,3,2,"9","9","9",1,"CAT","mc",0.86789,-1.84194,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60369","ELA",3,3,2,"9","9","9",1,"CAT","mc",0.85739,-2.15688,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60403","ELA",3,3,2,"3b","3bE","1b/3b/6bE",2,"CAT","mc",0.46666,-1.70464,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"60405","ELA",3,3,2,"1b","1bE","1b/3b/6bE",2,"CAT","mc",0.78565,-1.3884,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"60407","ELA",3,3,2,"3b","3bE","1b/3b/6bE",2,"CAT","mc",0.6548,-1.65669,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","EE",NA,NA,0
NA,"60411","ELA",3,3,2,"8","8","8",1,"CAT","mc",0.994,-2.09189,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60415","ELA",3,3,2,"8","8","8",1,"CAT","mc",1.11639,-2.22955,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60417","ELA",3,3,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.60005,-2.22961,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60478","ELA",3,3,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.67397,-1.87549,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60480","ELA",3,3,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.67321,-1.0047,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60482","ELA",3,3,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.64721,-0.85561,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60484","ELA",3,3,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.53467,-1.91933,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60486","ELA",3,3,2,"3b","3bO","1b/3b/6bO",2,"CAT","mc",0.72719,-1.61711,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60525","ELA",3,3,2,"8","8","8",1,"CAT","mc",0.43392,-1.49889,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60527","ELA",3,3,2,"8","8","8",1,"CAT","mc",0.37164,-2.44221,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60529","ELA",3,3,2,"8","8","8",1,"CAT","mc",0.64819,-2.07332,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60531","ELA",3,3,2,"8","8","8",1,"CAT","mc",1.09135,-2.23428,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"60547","ELA",3,3,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.84326,-1.68831,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"60549","ELA",3,3,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.39203,-0.90185,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"63166","ELA",11,11,2,"6a","6aO","1a/3a/6aO",3,"CAT","sa",0.45315,1.61054,0,0,1.21406,-1.21406,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","OP",NA,NA,0
NA,"60636","ELA",3,3,2,"1a","1aE","1a/3a/6aE",3,"CAT","sa",0.63752,0.14983,0,0,0.71665,-0.71665,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","EE",NA,NA,0
NA,"63172","ELA",11,11,2,"6a","6aE","1a/3a/6aE",3,"CAT","sa",0.58998,0.63693,0,0,0.62316,-0.62316,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","EE",NA,NA,0
NA,"36925","ELA",11,11,2,"9","9","9",1,"CAT","mc",0.44047,1.70947,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36927","ELA",11,11,2,"9","9","9",1,"CAT","ms",0.40183,3.66998,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"36929","ELA",11,11,2,"9","9","9",1,"CAT","mc",0.32814,1.68461,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46851","ELA",7,7,2,"8","8","8",2,"CAT","htq",0.50779,1.8667,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46853","ELA",7,7,2,"8","8","8",2,"CAT","htq",0.45234,0.96443,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46855","ELA",7,7,2,"8","8","8",2,"CAT","htq",0.3912,2.70928,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46857","ELA",7,7,2,"8","8","8",1,"CAT","htq",0.61795,1.42458,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"46863","ELA",7,7,2,"8","8","8",2,"CAT","ms",0.76722,1.67546,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29675","ELA",11,11,4,"2","2","2",2,"CAT","htq",0.46226,1.13076,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29677","ELA",11,11,4,"2","2","2",2,"CAT","htq",0.68502,2.33588,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47700","ELA",7,7,2,"9","9","9",1,"CAT","mc",0.49177,-0.08098,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47702","ELA",7,7,2,"9","9","9",1,"CAT","ms",0.38833,3.59522,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52624","ELA",5,5,4,"2","2","2",2,"CAT","htq",0.77361,0.84937,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47710","ELA",7,8,2,"9","9","9",1,"CAT","mc",0.4065,0.27565,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,0,0,NA,NA,NA,NA,NA,0
NA,"47714","ELA",7,7,2,"9","9","9",1,"CAT","mc",0.39521,-0.28973,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47718","ELA",7,7,2,"9","9","9",1,"CAT","htq",0.5868,1.63832,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"47720","ELA",7,7,2,"9","9","9",1,"CAT","ms",0.62268,1.32937,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63144","ELA",6,6,2,"6a","6aE","1a/3a/6aE",3,"CAT","sa",0.74343,1.37245,0,0,0.80799,-0.80799,NA,NA,NA,NA,NA,"","",0,1,0,NA,"WriteBrief","EE",NA,NA,0
NA,"37305","ELA",6,6,4,"2","2","2",2,"CAT","ms",0.44665,2.49135,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"37311","ELA",6,6,4,"3","3","3",2,"CAT","ms",0.5619,2.02723,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"41272","ELA",4,4,4,"2","2","2",2,"CAT","mc",0.59136,-1.32954,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29827","ELA",11,11,4,"3","3","3",2,"CAT","ms",0.43701,3.17126,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63854","ELA",6,7,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.46631,-1.13046,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",1,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"30718","ELA",5,5,2,"8","8","8",1,"CAT","ms",0.7431,0.78446,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"53677","ELA",5,5,2,"8","8","8",1,"CAT","ms",0.68194,0.61483,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29839","ELA",11,11,4,"3","3","3",2,"CAT","mc",0.66027,-0.10606,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29841","ELA",11,11,4,"3","3","3",2,"CAT","mc",0.26284,0.8707,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"41290","ELA",6,6,4,"2","2","2",2,"CAT","mc",0.23806,0.50606,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29855","ELA",11,11,4,"3","3","3",2,"CAT","ms",0.60622,2.84199,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29861","ELA",11,11,4,"2","2","2",2,"CAT","ms",0.4016,4.49967,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"29873","ELA",11,11,4,"2","2","2",2,"CAT","htq",0.41121,3.69611,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63711","ELA",11,11,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.35594,1.73267,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"62974","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.70821,-1.32261,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63719","ELA",11,11,2,"1b","1bO","1b/3b/6bO",2,"CAT","mc",0.31093,0.46652,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,"ReviseBrief","OP",NA,NA,0
NA,"63321","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.81165,-1.22578,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63329","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.66831,-1.46519,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63338","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.52179,-0.14133,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63340","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.65752,-2.02663,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63352","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.87788,-1.06131,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63382","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.77762,-1.6737,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63441","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.32061,-1.57744,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63444","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.41312,-0.23596,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63447","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.28433,0.86924,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63449","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.67337,-1.38415,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63451","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.43611,-0.93854,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63453","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.78325,-1.12887,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63455","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.70472,-1.45295,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63457","ELA",3,3,4,"3","3","3",2,"CAT","mc",1.02675,-1.8264,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63459","ELA",3,3,4,"3","3","3",2,"CAT","mc",0.49258,-0.9091,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63501","ELA",3,3,4,"3","3","3",2,"CAT","ms",0.97452,-0.12719,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63504","ELA",3,3,4,"3","3","3",2,"CAT","ms",0.7016,0.82887,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63506","ELA",3,3,4,"3","3","3",2,"CAT","ms",0.76349,0.67113,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63508","ELA",3,3,4,"3","3","3",2,"CAT","ms",1.04289,0.23578,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"63651","ELA",3,3,4,"4","4","4",2,"CAT","ms",0.53885,0.54133,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"30526","ELA",11,11,2,"9","9","9",1,"CAT","mc",0.25742,-0.73322,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"30528","ELA",11,11,2,"9","9","9",1,"CAT","ms",0.43615,1.73334,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52428","ELA",7,7,2,"8","8","8",2,"CAT","mc",0.52468,0.03898,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52432","ELA",7,7,2,"8","8","8",1,"CAT","ms",0.7908,0.54036,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52434","ELA",7,7,2,"8","8","8",1,"CAT","ms",0.66976,0.86228,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52436","ELA",7,7,2,"8","8","8",2,"CAT","ms",0.45665,1.41658,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52438","ELA",7,7,2,"8","8","8",2,"CAT","ms",0.86121,0.95112,0,0,NA,NA,NA,NA,NA,NA,NA,"","",0,0,0,NA,NA,NA,NA,NA,0
NA,"52440","ELA",7,7,2,"8","8","8",2,"CAT","ms",0.4757,1.71695,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","",0,0,0,NA,NA,NA,NA,NA,0
